package,class,method,parameter,line,bug
org.jfree.chart.plot,Plot,getBackgroundPaint,,515,4
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,528,4
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,535,4
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,536,4
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,540,4
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,541,4
org.jfree.chart.plot,Plot,setBackgroundPaint,java.awt.Paint,544,4
org.jfree.chart.plot,Plot,getDrawingSupplier,,581,4
org.jfree.chart.plot,Plot,getDrawingSupplier,,582,4
org.jfree.chart.plot,Plot,getDrawingSupplier,,586,4
org.jfree.chart.plot,Plot,getDrawingSupplier,,588,4
org.jfree.chart.plot,Plot,setDrawingSupplier,org.jfree.chart.plot.DrawingSupplier,604,4
org.jfree.chart.plot,Plot,setDrawingSupplier,org.jfree.chart.plot.DrawingSupplier,605,4
org.jfree.chart.plot,Plot,setDrawingSupplier,org.jfree.chart.plot.DrawingSupplier,606,4
org.jfree.chart.plot,Plot,setOutlinePaint,java.awt.Paint,809,4
org.jfree.chart.plot,Plot,setOutlinePaint,java.awt.Paint,816,4
org.jfree.chart.plot,Plot,setOutlinePaint,java.awt.Paint,817,4
org.jfree.chart.plot,Plot,setOutlinePaint,java.awt.Paint,821,4
org.jfree.chart.plot,Plot,setOutlinePaint,java.awt.Paint,822,4
org.jfree.chart.plot,Plot,setOutlinePaint,java.awt.Paint,824,4
org.jfree.chart.plot,Plot,addChangeListener,org.jfree.chart.event.PlotChangeListener,904,4
org.jfree.chart.plot,Plot,addChangeListener,org.jfree.chart.event.PlotChangeListener,905,4
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,926,4
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,929,4
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,930,4
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,931,4
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,932,4
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,935,4
org.jfree.chart.plot,Plot,fireChangeEvent,,943,4
org.jfree.chart.plot,Plot,fireChangeEvent,,944,4
org.jfree.chart.event,PlotChangeEvent,PlotChangeEvent,org.jfree.chart.plot.Plot,64,4
org.jfree.chart.event,PlotChangeEvent,PlotChangeEvent,org.jfree.chart.plot.Plot,65,4
org.jfree.chart.event,PlotChangeEvent,PlotChangeEvent,org.jfree.chart.plot.Plot,66,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",282,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",208,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",211,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",284,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",285,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",286,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",289,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",290,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",291,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",294,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",299,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",302,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",303,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",304,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",306,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",308,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",309,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",311,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",314,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",315,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",316,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",317,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",318,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",319,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",320,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",324,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",325,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",328,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",329,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",332,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",334,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",335,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",336,4
org.jfree.chart,JFreeChart,JFreeChart,"java.lang.String,java.awt.Font,org.jfree.chart.plot.Plot,boolean",337,4
org.jfree.chart,JFreeChart,getTitle,,524,4
org.jfree.chart,JFreeChart,getSubtitleCount,,672,4
org.jfree.chart,JFreeChart,getSubtitle,int,685,4
org.jfree.chart,JFreeChart,getSubtitle,int,686,4
org.jfree.chart,JFreeChart,getSubtitle,int,688,4
org.jfree.chart,JFreeChart,getPlot,,761,4
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,897,4
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,898,4
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,899,4
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,900,4
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,910,4
org.jfree.chart,JFreeChart,fireChartChanged,,1428,4
org.jfree.chart,JFreeChart,fireChartChanged,,1429,4
org.jfree.chart,JFreeChart,fireChartChanged,,1430,4
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1439,4
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1440,4
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1441,4
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1448,4
org.jfree.chart,JFreeChart,titleChanged,org.jfree.chart.event.TitleChangeEvent,1496,4
org.jfree.chart,JFreeChart,titleChanged,org.jfree.chart.event.TitleChangeEvent,1497,4
org.jfree.chart,JFreeChart,titleChanged,org.jfree.chart.event.TitleChangeEvent,1498,4
org.jfree.chart,JFreeChart,plotChanged,org.jfree.chart.event.PlotChangeEvent,1508,4
org.jfree.chart,JFreeChart,plotChanged,org.jfree.chart.event.PlotChangeEvent,1509,4
org.jfree.chart,JFreeChart,plotChanged,org.jfree.chart.event.PlotChangeEvent,1510,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,109,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,110,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,111,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,112,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,113,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,114,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,115,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,116,4
org.jfree.chart.block,AbstractBlock,AbstractBlock,,117,4
org.jfree.chart.block,AbstractBlock,setMargin,org.jfree.chart.ui.RectangleInsets,209,4
org.jfree.chart.block,AbstractBlock,setMargin,org.jfree.chart.ui.RectangleInsets,210,4
org.jfree.chart.block,AbstractBlock,setMargin,org.jfree.chart.ui.RectangleInsets,211,4
org.jfree.chart.block,AbstractBlock,setPadding,org.jfree.chart.ui.RectangleInsets,286,4
